dataset,image,psnr,ssim,time
Urban100,Urban100_img_068,25.556919392303712,0.742421996523726,0.009970664978027344
Urban100,Urban100_img_069,21.62815451413696,0.6246163613175533,0.008969545364379883
Urban100,Urban100_img_070,20.198158391706563,0.5277714801253298,0.007924079895019531
Urban100,Urban100_img_071,24.335964263367305,0.5265400618690496,0.00798177719116211
Urban100,Urban100_img_072,15.387507896459159,0.5755949618757995,0.008969545364379883
Urban100,Urban100_img_073,18.213756464239815,0.4628772588819803,0.007982254028320312
Urban100,Urban100_img_074,20.68184775172235,0.563362420719057,0.006977558135986328
Urban100,Urban100_img_075,25.38168769368665,0.7808556501155731,0.00696873664855957
Urban100,Urban100_img_076,20.136630435773068,0.6293622939649313,0.005976438522338867
Urban100,Urban100_img_077,20.597484648130703,0.6042707870251508,0.005979776382446289
Urban100,Urban100_img_078,24.569393745664367,0.6494553487208284,0.006980419158935547
Urban100,Urban100_img_079,22.419933413643708,0.5885710312391627,0.00697636604309082
Urban100,Urban100_img_080,31.273225053635162,0.9031057985672467,0.006977081298828125
Urban100,Urban100_img_081,26.392544763139696,0.8705515424968223,0.005979299545288086
Urban100,Urban100_img_082,26.23712074824232,0.8585109922467886,0.0059795379638671875
Urban100,Urban100_img_083,19.26057278351149,0.5578881672601491,0.006976604461669922
Urban100,Urban100_img_084,25.109951534499903,0.7067850964661719,0.006975412368774414
Urban100,Urban100_img_085,24.431054103505822,0.8393546275961622,0.004983186721801758
Urban100,Urban100_img_086,26.6586292929289,0.8198354244821694,0.005978822708129883
Urban100,Urban100_img_087,21.629968028855913,0.7253480422643449,0.004983663558959961
Urban100,Urban100_img_088,17.232800809230337,0.4292006139065063,0.003986835479736328
Urban100,Urban100_img_089,24.106938358004196,0.6170072576520025,0.004990816116333008
Urban100,Urban100_img_090,29.148618394783362,0.8787820175174778,0.0039825439453125
Urban100,Urban100_img_091,20.338274491348805,0.517232111511218,0.0038938522338867188
Urban100,Urban100_img_092,15.305579924279728,0.43783611866475186,0.004983186721801758
Urban100,Urban100_img_093,22.25860579082307,0.7950111720958803,0.005987882614135742
Urban100,Urban100_img_094,24.033459224754186,0.6714663906085819,0.003987550735473633
Urban100,Urban100_img_095,17.436525592636258,0.28663754965687915,0.005071401596069336
Urban100,Urban100_img_096,20.11918233014612,0.6889778795771347,0.004983425140380859
Urban100,Urban100_img_097,21.63691598839908,0.646829040763263,0.004029273986816406
Urban100,Urban100_img_098,18.278010362252914,0.4041813551878768,0.00399470329284668
Urban100,Urban100_img_099,20.42427079490203,0.5657980504299288,0.0039865970611572266
Urban100,Urban100_img_100,19.616502542896033,0.5504058006308287,0.004982948303222656
